愛猫,愛猫,アイビョウ
隣保,隣保,リンポ
旗色,旗色,ハタイロ
大器,大器,タイキ
邦画,邦画,ホウガ
船蔵,舟倉,フナグラ
鏡餅,鏡餅,カガミモチ
虎の尾,虎の尾,トラノオ
冠位,冠位,カンイ
金棒,金棒,カナボウ
蒼然,蒼然,ソウゼン
爆,爆,0
楷書,＊,カイショ
ごわす,#N/A,#N/A
ぽい捨て,#N/A,#N/A
破却,破却,ハキャク
諱,いみな,イミナ
的屋,テキ屋,テキヤ
員数,員数,インズウ
モノトーン,モノトーン,モノトーン
買い叩く,買いたたく,カイタタク
ｃｏｎｔｒｏｌ,control,0
ケット,ケット,ケット
皮剥,皮むき,カワムキ
散会,散会,サンカイ
ペースメーカー,ペースメーカー,ペースメーカー
掛け持つ,かけもつ,カケモツ
銀髪,銀髪,ギンパツ
献辞,献辞,ケンジ
流木,流木,リュウボク
村おこし,村おこし,ムラオコシ
掘り当てる,掘り当てる,ホリアテル
作り込む,#N/A,#N/A
長恨,長恨,チョウコン
止まり木,止まり木,トマリギ
串刺し,くしざし,クシザシ
月影,月影,ツキカゲ
正夢,正夢,マサユメ
涙腺,涙腺,ルイセン
ターバン,ターバン,ターバン
アバター,アバター,#N/A
短文,短文,タンブン
道観,道観,ドウカン
各店,#N/A,#N/A
印籠,印籠,インロウ
手桎,手かせ,テカセ
星明かり,星明かり,ホシアカリ
一枝,一枝,イッシ
発意,発意,ハツイ
焦がれる,焦がれる,コガレル
直隷,直隷,チョクレイ
壮烈,壮烈,ソウレツ
ｅｔｆ,ＥＴＦ,#N/A
ペンス,ペンス,ペンス
駆けずる,#N/A,#N/A
取っ捕まえる,とっつかまえる,トッツカマエル
満人,満人,マンジン
純米,#N/A,#N/A
守宮,#N/A,#N/A
戴天,戴天,タイテン
不倶,フグ,フグ
晦日,晦日,カイジツ
安居,あんご,アンゴ
きな臭い,きな臭い,キナクサイ
どた,どた,ドタ
濛々,濛々,モウモウ
暮れ泥む,暮れなずむ,クレナズム
謝恩,謝恩,シャオン
心音,心音,シンオン
連れ歩く,#N/A,#N/A
公簿,公簿,コウボ
打点,打点,ダテン
沈香,沈香,ジンコウ
西京,西京,サイキョウ
ａｆｔｅｒ,after,0
切歯,切歯,セッシ
入定,入定,ニュウジョウ
各校,各校,カクコウ
羅刹,らせつ,ラセツ
米寿,米寿,ベイジュ
窮,窮,キュウ
表土,表土,ヒョウド
メリヤス,メリヤス,メリヤス
牛頭,牛頭,ゴズ
天朝,天朝,テンチョウ
立者,建物,タテモノ
エクリチュール,エクリチュール,エクリチュール
大功,大功,タイコウ
本宅,本宅,ホンタク
ｖａｎ,番,バン
酸度,酸度,サンド
火勢,火勢,カセイ
鏡像,鏡像,キョウゾウ
善女,善女,ゼンニョ
スノーボード,スノーボード,スノーボード
彼方側,あちら側,アチラガワ
中奥,中奥,ナカオク
当たり散らす,当たり散らす,アタリチラス
べろべろ,ベロベロ,ベロベロ
患い,患い,ワズライ
南天,南天,ナンテン
ちゃんこ,ちゃんこ,チャンコ
結い上げる,結い上げる,ユイアゲル
波音,波音,ナミオト
俗界,俗界,ゾッカイ
葦簾,よしず,ヨシズ
飲み代,飲み代,ノミシロ
アンソロジー,アンソロジー,アンソロジー
ｒａｎｇｅ,range,0
消え掛ける,#N/A,#N/A
サテライト,サテライト,サテライト
社葬,社葬,シャソウ
本立て,本立て,ホンタテ
機数,機数,キスウ
アウトロー,アウトロー,アウトロー
花押,花押,カオウ
打ち叩く,#N/A,#N/A
白銅,白銅,ハクドウ
道庁,道庁,ドウチョウ
開元,開元,カイゲン
廃物,廃物,ハイブツ
乱痴気,らんちき,ランチキ
敵情,敵情,テキジョウ
グリコーゲン,グリコーゲン,グリコーゲン
松根,松根,ショウコン
祭具,祭具,サイグ
芥,あくた,アクタ
陸士,陸士,リクシ
リラ,リラ,リラ
胡乱,胡乱,ウロン
閥,閥,バツ
小難しい,小難しい,コムズカシイ
汗疹,あせも,アセモ
語用,語用,ゴヨウ
治国,治国,チコク
ママチャリ,ママチャリ,ママチャリ
激発,激発,ゲキハツ
月初,月初め,ツキハジメ
合い鴨,アイガモ,アイガモ
女系,女系,ジョケイ
翌春,#N/A,#N/A
初花,初花,ハツハナ
有り付ける,あり付ける,アリツケル
隠し立て,隠しだて,カクシダテ
家筋,家筋,イエスジ
発出,発出,ハッシュツ
夏越,名護市,ナゴシ
家作,家作,カサク
画題,画題,ガダイ
ぴっちり,ぴっちり,ピッチリ
優男,優男,ヤサオトコ
焼き場,焼き場,ヤキバ
海燕,海燕,ウミツバメ
短髪,短髪,タンパツ
仕事着,仕事着,シゴトギ
弄り回す,#N/A,#N/A
竜頭,竜頭,リュウトウ
片々,片々,ヘンペン
郷党,郷党,キョウトウ
駿馬,駿馬,シュンメ
親征,親征,シンセイ
気弱い,気弱い,キヨワイ
湿り,しめり,シメリ
窯元,釜本,カマモト
珪素,ケイ素,ケイソ
結跏,結跏,ケッカ
ｄｅｌｅｔｅ,delete,0
金回り,金回り,カネマワリ
犬橇,犬ぞり,イヌゾリ
潮汐,潮汐,チョウセキ
酷暑,酷暑,コクショ
建蔽,建蔽,ケンペイ
別巻,別巻,ベッカン
北限,北限,ホクゲン
ヤクスギランド,ヤクスギランド,0
出来心,出来心,デキゴコロ
左回り,左回り,ヒダリマワリ
事犯,事犯,ジハン
尚書,尚書,ショウショ
春節,しゅんせつ,シュンセツ
勘気,勘気,カンキ
湯浴み,ゆあみ,ユアミ
赤狩り,赤狩り,アカガリ
物損,#N/A,#N/A
ノワール,ノワール,ノワール
火影,帆影,ホカゲ
キロヘルツ,キロヘルツ,キロヘルツ
智識,智識,チシキ
防共,防共,ボウキョウ
後嗣,後嗣,コウシ
竈,へっつい,ヘッツイ
勤倹,勤倹,キンケン
ツベルクリン,ツベルクリン,ツベルクリン
カットソー,カットソー,カットソー
主殿,#N/A,#N/A
ｖｏ,ＶＯ,#N/A
たんまり,たんまり,タンマリ
滑らす,滑らす,スベラス
爆ぜる,はぜる,ハゼル
ジブ,治部,ジブ
エーデルワイス,エーデルワイス,エーデルワイス
宿業,宿業,シュクゴウ
劣性,劣性,レッセイ
決明,決明,ケツメイ
建艦,建艦,ケンカン
正殿,正殿,セイデン
アームチェア,アームチェア,アームチェア
ペッティング,ペッティング,ペッティング
蔵版,蔵版,ゾウハン
改廃,改廃,カイハイ
ｕｎｉｆｏｒｍ,uniform,0
夏山,夏山,ナツヤマ
先山,崎山,サキヤマ
舌鮃,シタビラメ,シタビラメ
プルーフ,プルーフ,プルーフ
ワー,ワー,#N/A
ノッキング,ノッキング,ノッキング
けー,#N/A,#N/A
下道,#N/A,#N/A
墨染め,墨染,スミゾメ
オラクル,オラクル,オラクル
方眼,方眼,ホウガン
インパラ,インパラ,#N/A
コンプライアンス,コンプライアンス,#N/A
喫水,喫水,キッスイ
しょぼくれる,しょぼくれる,ショボクレル
刮ぐ,#N/A,#N/A
老い耄れる,老いぼれる,オイボレル
風疹,風疹,フウシン
采の目,サイの目,サイノメ
香具師,ヤシ,ヤシ
吸気,吸気,キュウキ
笈,おい,オイ
強豪,強豪,キョウゴウ
ぽつねん,#N/A,#N/A
石製,石製,セキセイ
吹き矢,吹き矢,フキヤ
唐軍,#N/A,#N/A
遅咲き,遅咲き,オソザキ
行賞,行賞,コウショウ
論功,論功,ロンコウ
しどけない,しどけない,シドケナイ
誘電,誘電,ユウデン
感作,感作,カンサ
声聞,声聞,ショウモン
竹製,竹製,タケセイ
概数,概数,ガイスウ
仮託,仮託,カタク
中韓,中韓,チュウカン
入寮,入寮,ニュウリョウ
白足袋,白たび,シロタビ
這松,ハイマツ,ハイマツ
雪隠,せっちん,セッチン
火入れ,火入れ,ヒイレ
モッツァレラ,モッツァレラ,モッツァレラ
類話,#N/A,#N/A
俺俺,#N/A,#N/A
継父,継父,ママチチ
がーん,ガーン,ガーン
セクレタリー,セクレタリー,セクレタリー
雅号,雅号,ガゴウ
口寄せ,口寄せ,クチヨセ
コーディング,コーディング,#N/A
稚気,稚気,チキ
痴,ち,チ
ｃｖ,ＣＶ,#N/A
背嚢,背嚢,ハイノウ
勘解由,勘解由,カゲユ
潮吹き,潮吹き,シオフキ
ベイト,ベイト,ベイト
キャピタリスト,キャピタリスト,#N/A
密雲,密雲,ミツウン
ルーティング,ルーティング,#N/A
相聞,相聞,ソウモン
心事,心事,シンジ
リント,凛と,リント
裁ち割る,断ち割る,タチワル
詠歌,詠歌,エイカ
跨線,跨線,コセン
ついと,ついと,ツイト
降魔,降魔,コウマ
黒ずみ,黒ずみ,クロズミ
日章,日章,ニッショウ
櫓門,櫓門,ヤグラモン
イエニチェリ,イエニチェリ,#N/A
エミュー,エミュー,エミュー
嘗め上げる,#N/A,#N/A
這い蹲う,はいつくばう,ハイツクバウ
樹間,樹間,ジュカン
惣代,惣代,ソウダイ
零余子,むかご,ムカゴ
織冠,#N/A,#N/A
船荷,船荷,フナニ
菜箸,さいばし,サイバシ
王府,#N/A,#N/A
プアー,プアー,#N/A
オルタネーター,オルタネーター,#N/A
僧形,僧形,ソウギョウ
パニエ,パニエ,#N/A
ｂｍｉ,ＢＭＩ,#N/A
異相,異相,イソウ
セシウム,セシウム,セシウム
スタビライザー,スタビライザー,スタビライザー
紫檀,紫檀,シタン
蠱,＊,コ
擁壁,擁壁,ヨウヘキ
同役,同役,ドウヤク
フロート,フロート,フロート
営舎,営舎,エイシャ
鎮定,鎮定,チンテイ
官選,官選,カンセン
饐える,据える,スエル
諾,諾,ダク
旧本,#N/A,#N/A
タイタン,タイタン,タイタン
鮴,ゴリ,ゴリ
影武者,影武者,カゲムシャ
本作,#N/A,#N/A
どたキャン,ドタキャン,ドタキャン
連番,連番,レンバン
恒温,恒温,コウオン
仏式,仏式,ブッシキ
オプチミスト,オプチミスト,オプチミスト
叫び返す,#N/A,#N/A
手っ甲,鉄鋼,テッコウ
秘所,秘所,ヒショ
聞き咎める,聞きとがめる,キキトガメル
カメラワーク,カメラワーク,カメラワーク
素読,素読,ソドク
ぅっ,ぅっ,0
仕入れ値,仕入れ値,シイレネ
胆管,胆管,タンカン
最奥,最奥,サイオウ
育苗,育苗,イクビョウ
ａｄｌ,ＡＤＬ,#N/A
森作り,#N/A,#N/A
朱書,朱書,シュショ
分光,分光,ブンコウ
腹圧,腹圧,フクアツ
離岸,#N/A,#N/A
ノード,ノード,ノード
戦間,戦間,センカン
胚芽,＊,ハイガ
導水,導水,ドウスイ
コンバーター,コンバーター,コンバーター
スピリチュアル,スピリチュアル,スピリチュアル
角凧,#N/A,#N/A
日勤,日勤,ニッキン
借り上げ,借り上げ,カリアゲ
外因,外因,ガイイン
火砕,火砕,カサイ
教主,教主,キョウシュ
歌碑,歌碑,カヒ
夜船,#N/A,#N/A
徴募,徴募,チョウボ
ゥゥ,ゥゥ,0
糞垂れ,#N/A,#N/A
全曲,全曲,ゼンキョク
立ち見,立ち見,タチミ
聖道,聖道,セイドウ
面通し,面通し,メントオシ
段数,#N/A,#N/A
情夫,情夫,ジョウフ
聖具,聖具,セイグ
避,避,ヒ
頻尿,#N/A,#N/A
公海,公海,コウカイ
黄道,黄道,コウドウ
アウトライン,アウトライン,アウトライン
新劇,新劇,シンゲキ
潜望,潜望,センボウ
ｊｔｂ,ＪＴＢ,#N/A
諧調,＊,カイチョウ
通時,通時,ツウジ
再認,再認,サイニン
致死傷,#N/A,#N/A
原種,原種,ゲンシュ
景福,景福,ケイフク
柱穴,#N/A,#N/A
捕り縄,捕縄,トリナワ
目詰まり,目詰まり,メヅマリ
下略,#N/A,#N/A
文雅,文雅,ブンガ
既刊,既刊,キカン
受発注,受発注,ジュハッチュウ
予審,予審,ヨシン
衣擦れ,衣ずれ,キヌズレ
体言,体言,タイゲン
ｂｃｃ,ＢＣＣ,#N/A
シャットダウン,シャットダウン,シャットダウン
虹彩,虹彩,コウサイ
法堂,法堂,ホウドウ
形代,形代,カタシロ
重砲,重砲,ジュウホウ
新村,#N/A,#N/A
公孫,公孫,コウソン
小祠,小祠,ショウシ
御かか,お母,オカカ
アルデヒド,アルデヒド,アルデヒド
伯叔,#N/A,#N/A
体色,体色,タイショク
ｏｂｊｅｃｔ,object,0
タリオ,タリオ,#N/A
死相,死相,シソウ
どたどた,ドタドタ,ドタドタ
縁台,縁台,エンダイ
人聞き,人聞,ヒトギキ
当町,当町,トウチョウ
水防,水防,スイボウ
有責,#N/A,#N/A
板書,板書,バンショ
余技,余技,ヨギ
蓋裏,#N/A,#N/A
帯下,#N/A,#N/A
焦熱,焦熱,ショウネツ
欲界,#N/A,#N/A
供回り,#N/A,#N/A
腸壁,腸壁,チョウヘキ
ｎｉｇｈｔ,night,0
開架,開架,カイカ
ヌーブラ,ヌーブラ,#N/A
腫脹,腫脹,シュチョウ
フロギストン,フロギストン,#N/A
育毛,#N/A,#N/A
追肥,追肥,ツイヒ
両郡,両郡,リョウグン
鱗片,鱗片,リンペン
早咲き,早咲き,ハヤザキ
音写,音写,オンシャ
薄雪,薄雪,ウスユキ
権原,権原,ケンゲン
エンベロープ,エンベロープ,#N/A
クライム,クライム,#N/A
ｓｓｍ,ＳＳＭ,#N/A
利水,利水,リスイ
潮音,潮音,チョウオン
色盲,色盲,シキモウ
遅寝,遅寝,オソネ
基質,基質,キシツ
体高,体高,タイコウ
開胸,開胸,カイキョウ
ちびり,ちびり,チビリ
西市,西市,ニシイチ
大番,大判,オオバン
首元,首元,クビモト
フィーチャー,フィーチャー,フィーチャー
静電,静電,セイデン
眼瞼,眼瞼,ガンケン
書外,#N/A,#N/A
門脈,門脈,モンミャク
ｗａｎ,湾,ワン
蛸釣り,#N/A,#N/A
加配,加配,カハイ
期首,期首,キシュ
市町村数,#N/A,#N/A
主節,#N/A,#N/A
心術,#N/A,#N/A
モノマー,モノマー,モノマー
降着,こう着,コウチャク
スライム,スライム,スライム
帰責,帰責,キセキ
黒痣,#N/A,#N/A
冷やし固める,#N/A,#N/A
冷暗,冷暗,レイアン
税調,税調,ゼイチョウ
ポルカ,ポルカ,ポルカ
住心,住心,ジュウシン
オートジャイロ,オートジャイロ,オートジャイロ
澪,澪,ミオ
オートメーション,オートメーション,オートメーション
コート鱻court,コート,コート
湿気る,湿気る,シケル
ばてる,バテる,バテル
誂える,あつらえる,アツラエル
進度,進度,シンド
準急,準急,ジュンキュウ
ドッキング,ドッキング,ドッキング
免罪,免罪,メンザイ
泣かせ,泣かせ,ナカセ
名付け,名付け,ナヅケ
詐取,詐取,サシュ
色刷り,色刷り,イロズリ
一考,一考,イッコウ
驀進,＊,バクシン
一長,一長,イッチョウ
栄転,栄転,エイテン
高嶺,高値,タカネ
有人,有人,ユウジン
土盛り,土盛り,ドモリ
フォーリン,フォーリン,フォーリン
懐胎,懐胎,カイタイ
衆目,衆目,シュウモク
煮炊き,煮炊き,ニタキ
閑古,閑古,カンコ
見下げる,見下げる,ミサゲル
百家,百家,ヒャッカ
フリーランス,フリーランス,フリーランス
健勝,健勝,ケンショウ
極貧,極貧,ゴクヒン
ささくれ立つ,ささくれ立つ,ササクレダツ
兼備,兼備,ケンビ
イースタン,イースタン,イースタン
金ぴか,金ぴか,キンピカ
歩き,歩き,アルキ
思い上がり,思い上がり,オモイアガリ
敗色,敗色,ハイショク
見晴らす,見晴らす,ミハラス
争,争,0
成算,成算,セイサン
もたつく,もたつく,モタツク
松毬,松かさ,マツカサ
苦学,苦学,クガク
博学,博学,ハクガク
主意,主意,シュイ
僅少,僅少,キンショウ
がぶ飲み,がぶ飲み,ガブノミ
乱獲,乱獲,ランカク
敏腕,敏腕,ビンワン
五角,五角,ゴカク
燎原,燎原,リョウゲン
得失,得失,トクシツ
休する,窮する,キュウスル
満室,満室,マンシツ
吊るし上げる,つるし上げる,ツルシアゲル
無血,無血,ムケツ
管見,管見,カンケン
弄り,いじり,イジリ
プレゼンス,プレゼンス,プレゼンス
カンテラ,カンテラ,カンテラ
透く,すく,スク
変心,変心,ヘンシン
ぱあっと,#N/A,#N/A
髪飾り,髪飾り,カミカザリ
戦々,戦々,センセン
ｈｏｕｓｅ,house,0
賽の河原,さいのかわら,サイノカワラ
長柄,長江,ナガエ
暖流,暖流,ダンリュウ
半殺し,半殺し,ハンゴロシ
破談,破談,ハダン
楚歌,楚歌,ソカ
克己,克己,コッキ
末節,末節,マッセツ
茫洋,ぼうよう,ボウヨウ
肩透かし,肩透かし,カタスカシ
細魚,サヨリ,サヨリ
封切り,封切り,フウキリ
辛酸,辛酸,シンサン
注ぎ入れる,注ぎ入れる,ソソギイレル
焦眉,焦眉,ショウビ
呼び水,呼び水,ヨビミズ
球技,球技,キュウギ
拝金,拝金,ハイキン
心機,心機,シンキ
一難,一難,イチナン
剥製,はく製,ハクセイ
ヘーブン,ヘーブン,#N/A
半人,半人,ハンニン
時化る,敷ける,シケル
安手,安で,ヤスデ
珍種,珍種,チンシュ
怨嗟,えんさ,エンサ
根絶やし,根絶,ネダヤシ
生没年,#N/A,#N/A
名うて,名うて,ナウテ
そろりそろり,#N/A,#N/A
阻喪,阻喪,ソソウ
町おこし,#N/A,#N/A
アライアンス,アライアンス,アライアンス
どっかと,どっかと,ドッカト
不感,ふかん,フカン
ウォーターフロント,ウォーターフロント,ウォーターフロント
船籍,船籍,センセキ
マール鱻maar,マール,マール
反英,反英,ハンエイ
塾れる,こなれる,コナレル
詰め襟,詰め襟,ツメエリ
僅差,きん差,キンサ
段違い,段違い,ダンチガイ
絹漉し,きぬごし,キヌゴシ
人臣,人臣,ジンシン
秒読み,秒読み,ビョウヨミ
宿賃,宿賃,ヤドチン
逆向き,#N/A,#N/A
死力,死力,シリョク
ジョッキー,ジョッキー,ジョッキー
木目細やか,#N/A,#N/A
瑞,瑞,ズイ
せせこましい,せせこましい,セセコマシイ
クライミング,クライミング,クライミング
島流し,島流し,シマナガシ
テークアウト,テークアウト,テークアウト
絶後,絶後,ゼツゴ
だぶつく,だぶつく,ダブツク
芝刈り,芝刈り,シバカリ
リース鱻wreath,リース,リース
閉幕,閉幕,ヘイマク
習練,習練,シュウレン
アシスト,アシスト,アシスト
夜なべ,夜なべ,ヨナベ
掘り崩す,掘り崩す,ホリクズス
敵側,#N/A,#N/A
大尽,大尽,ダイジン
義心,義心,ギシン
徒花,あだ花,アダバナ
ぱりぱり,パリパリ,パリパリ
共編,共編,キョウヘン
接遇,接遇,セツグウ
礼法,礼法,レイホウ
触れ回る,触れ回る,フレマワル
風合い,風合い,フウアイ
インテリジェント,インテリジェント,インテリジェント
某所,某所,ボウショ
化けの皮,化けの皮,バケノカワ
大枝,大枝,オオエダ
丸投げ,丸投,マルナゲ
人肉,人肉,ジンニク
肩叩き,肩たたき,カタタタキ
コミッション,コミッション,コミッション
心服,心服,シンプク
般,般,ハツ
旅程,旅程,リョテイ
逆数,逆数,ギャクスウ
惜別,惜別,セキベツ
政商,政商,セイショウ
たんぽ,担保,タンポ
漸増,漸増,ゼンゾウ
静粛,静粛,セイシュク
調べ直す,#N/A,#N/A
説き起こす,説き起こす,トキオコス
水桶,水おけ,ミズオケ
追慕,追慕,ツイボ
ｃｅｎｔｕｒｙ,century,0
木天蓼,股旅,マタタビ
元結い,元結,モトユイ
同局,#N/A,#N/A
片羽,片刃,カタハ
配所,配所,ハイショ
冬服,冬服,フユフク
沸き返る,わき返る,ワキカエル
なよなよ,なよなよ,ナヨナヨ
漫遊,漫遊,マンユウ
不随,不随,フズイ
微視,#N/A,#N/A
ルームメート,ルームメート,ルームメート
煙幕,煙幕,エンマク
休み明け,#N/A,#N/A
身罷る,みまかる,ミマカル
町会,町会,チョウカイ
読み継ぐ,読み継ぐ,ヨミツグ
眉唾,マユツバ,マユツバ
全日,全日,ゼンニチ
忘我,忘我,ボウガ
キャパシティー,キャパシティー,キャパシティー
篤実,篤実,トクジツ
訳本,訳本,ヤクホン
梔子,クチナシ,クチナシ
軍門,軍門,グンモン
合いの手,合いの手,アイノテ
腹拵え,腹ごしらえ,ハラゴシラエ
水師,水師,スイシ
練り込む,練り込む,ネリコム
肝胆,肝胆,カンタン
ゼミナール,ゼミナール,ゼミナール
上積み,上積み,ウワヅミ
道外,道外,ドウガイ
沸,二会,ニエ
白檀,白檀,ビャクダン
ｕｎｅ,une,0
鉄鎖,鉄鎖,テッサ
明け透け,あけすけ,アケスケ
競り落とす,競り落とす,セリオトス
田螺,たにし,タニシ
他郷,他郷,タキョウ
建坪,建坪,タテツボ
とろ火,とろ火,トロビ
対陣,対陣,タイジン
習い覚える,#N/A,#N/A
泊まり客,泊客,トマリキャク
策する,策する,サクスル
もそもそ,もそもそ,モソモソ
木苺,キイチゴ,キイチゴ
脱臭,脱臭,ダッシュウ
捩じ曲がる,ねじ曲がる,ネジマガル
斜め向かい,#N/A,#N/A
整序,整序,セイジョ
愛惜,愛惜,アイセキ
伐,伐,バツ
デリ,デリ,#N/A
ｂｃｇ,ＢＣＧ,ビーシージー
詳,詳,0
飲ん兵衛,飲んべえ,ノンベエ
内金,内金,ウチキン
ライラック,ライラック,ライラック
ちょろ,#N/A,#N/A
疑り深い,疑り深い,ウタグリブカイ
慰み,慰み,ナグサミ
まどろっこしい,#N/A,#N/A
険阻,＊,ケンソ
辛気,辛気,シンキ
言葉少な,#N/A,#N/A
倫,倫,リン
人狩り,#N/A,#N/A
クリーミー,クリーミー,#N/A
立志,立志,リッシ
引き延ばし,引き延ばし,ヒキノバシ
歌会,歌会,カカイ
パエーリャ,パエーリャ,パエーリャ
書き殴る,書きなぐる,カキナグル
ボーイッシュ,ボーイッシュ,ボーイッシュ
笙,＊,ショウ
胡坐,＊,コザ
長征,長征,チョウセイ
旧名,旧名,キュウメイ
中風,#N/A,#N/A
湯冷まし,湯冷まし,ユザマシ
鰰,ハタハタ,ハタハタ
評決,評決,ヒョウケツ
わりない,わりない,ワリナイ
応分,応分,オウブン
ぼん,ボン,ボン
熟女,#N/A,#N/A
レスキュー,レスキュー,レスキュー
屈従,屈従,クツジュウ
藤蔓,藤蔓,フジヅル
高空,高空,コウクウ
蝦蛄,蝦蛄,シャコ
省都,省都,ショウト
チープ,チープ,チープ
宝島,宝島,タカラジマ
用立てる,用立てる,ヨウダテル
考量,考量,コウリョウ
ぺたんこ,#N/A,#N/A
廃線,廃線,ハイセン
髪切り,紙切り,カミキリ
争闘,争闘,ソウトウ
後釜,後がま,アトガマ
宝飾,宝飾,ホウショク
嘲り,あざけり,アザケリ
左耳,#N/A,#N/A
リフレイン,リフレイン,リフレイン
五分,五分,ゴブ
左中,左中,サチュウ
官製,官製,カンセイ
快美,#N/A,#N/A
低回,低回,テイカイ
所期,所期,ショキ
手投げ,#N/A,#N/A
俗名,#N/A,#N/A
花祭り,花祭り,ハナマツリ
終幕,終幕,シュウマク
縁辺,縁辺,エンペン
超絶,超絶,チョウゼツ
こせこせ,こせこせ,コセコセ
照り輝く,照り輝く,テリカガヤク
応諾,応諾,オウダク
悪罵,悪罵,アクバ
敵手,敵手,テキシュ
恋仲,恋仲,コイナカ
略述,略述,リャクジュツ
古株,古株,フルカブ
白酒,白酒,シロザケ
有り合わせる,あり合わせる,アリアワセル
遊客,遊客,ユウカク
後場,後場,ゴバ
プラム,プラム,プラム
終期,終期,シュウキ
青松,青松,セイショウ
縒れる,#N/A,#N/A
文才,文才,ブンサイ
合する,合する,ガッスル
漬つ,櫃,ヒツ
強酸,強酸,キョウサン
世世,世世,セイセイ
岩塩,岩塩,ガンエン
切り結ぶ,切り結ぶ,キリムスブ
末頃,#N/A,#N/A
因数,因数,インスウ
旭日,旭日,キョクジツ
浮き名,浮名,ウキナ
かちゃかちゃ,かちゃかちゃ,カチャカチャ
後備,後備,コウビ
ギャラクシー,ギャラクシー,ギャラクシー
大望,大望,タイボウ
ハンディー,ハンディー,ハンディー
糊塗,＊,コト
蒼む,青む,アオム
本歌,#N/A,#N/A
明けっ広げ,あけっぴろげ,アケッピロゲ
むんず,#N/A,#N/A
煩瑣,はんさ,ハンサ
ノンストップ,ノンストップ,ノンストップ
油汚れ,#N/A,#N/A
庭仕事,庭仕事,ニワシゴト
褒貶,ほうへん,ホウヘン
怨,怨,オン
悔し涙,悔し涙,クヤシナミダ
鞴,ふいご,フイゴ
下ろし金,おろし金,オロシガネ
忍び入る,忍び入る,シノビイル
袋物,袋物,フクロモノ
白鳳,白鳳,ハクホウ
記章,記章,キショウ
木履,ぼくり,ボクリ
圧する,圧する,アッスル
ストップウォッチ,ストップウォッチ,#N/A
線的,#N/A,#N/A
ｆｏｒｃｅ,force,0
打っ潰す,ぶっつぶす,ブッツブス
割り符,割り符,ワリフ
施療,施療,セリョウ
半神,半神,ハンシン
右下がり,#N/A,#N/A
度量衡,度量衡,ドリョウコウ
合気,愛機,アイキ
羽ばたき,羽ばたき,ハバタキ
モル,盛る,モル
贄,二会,ニエ
聖句,聖句,セイク
ジャグジー,ジャグジー,ジャグジー
拝受,拝受,ハイジュ
元勲,元勲,ゲンクン
送出,送出,ソウシュツ
バインド,バインド,#N/A
凧糸,#N/A,#N/A
茶汲み,茶くみ,チャクミ
国士,国士,コクシ
くりっと,#N/A,#N/A
ドロー,ドロー,ドロー
倒閣,倒閣,トウカク
炊き上げる,炊き上げる,タキアゲル
グレープ,グレープ,グレープ
黒ん坊,黒ん坊,クロンボウ
糾明,糾明,キュウメイ
底上げ,底上げ,ソコアゲ
応召,応召,オウショウ
歌姫,歌姫,ウタヒメ
タンデム,タンデム,タンデム
怒鳴り込む,怒鳴り込む,ドナリコム
現生,現生,ゲンセイ
甍,甍,イラカ
釣り師,釣り師,ツリシ
こてこて,こてこて,コテコテ
逃げ隠れ,逃げ隠れ,ニゲカクレ
スエード,スエード,スエード
桂,桂,カツラ
精出す,精出す,セイダス
酪,酪,ラク
ｂｉｌｌ,bill,0
後陣,後陣,ゴジン
コングロマリット,コングロマリット,コングロマリット
寝癖,寝ぐせ,ネグセ
白和え,白和え,シラアエ
二の句,二の句,ニノク
剥脱,はく奪,ハクダツ
奥の院,奥の院,オクノイン
女衆,#N/A,#N/A
自棄っぱち,やけっぱち,ヤケッパチ
パッシング,パッシング,パッシング
閑居,閑居,カンキョ
丞相,丞相,ジョウショウ
資財,資財,シザイ
法界,法界,ホウカイ
姦計,姦計,カンケイ
雅やか,#N/A,#N/A
失政,失政,シッセイ
村外,村外,ソンガイ
反軍,反軍,ハングン
ユビキタス,ユビキタス,#N/A
通婚,通婚,ツウコン
スペクタクル,スペクタクル,スペクタクル
引き倒す,引き倒す,ヒキタオス
死出,しで,シデ
温湯,温湯,オントウ
動因,動因,ドウイン
当て逃げ,当て逃げ,アテニゲ
病み上がり,病み上がり,ヤミアガリ
臓物,臓物,ゾウモツ
硼酸,ホウ酸,ホウサン
遠祖,遠祖,エンソ
求道,求道,キュウドウ
糸屑,いとくず,イトクズ
感懐,感懐,カンカイ
アメニティー,アメニティー,アメニティー
新着,新着,シンチャク
以遠,以遠,イエン
冷風,冷風,レイフウ
チーク鱻cheek,チーク,チーク
妄執,妄執,モウシュウ
最恵,最恵,サイケイ
馬回り,#N/A,#N/A
同号,#N/A,#N/A
壮健,壮健,ソウケン
座り心地,座り心地,スワリゴコチ
愛飲,愛飲,アイイン
食餌,食餌,ショクジ
オフレコ,オフレコ,オフレコ
青林,青林,セイリン
ジャッジ,ジャッジ,ジャッジ
スフ,スフ,スフ
ｊｏｎｅｓ,jones,0
毀誉,＊,キヨ
声調,声調,セイチョウ
微少,微少,ビショウ
銀歯,銀歯,ギンバ
恋敵,恋敵,コイガタキ
人柱,人柱,ヒトバシラ
人払い,人払い,ヒトバライ
経綸,経綸,ケイリン
紛々,紛々,フンプン
跳ね上げ,#N/A,#N/A
盆暮れ,盆暮れ,ボンクレ
ハッスル,発する,ハッスル
双発,双発,ソウハツ
